Feature_1,Feature_2,Target
1.0911716223525154,0.11616734441909538,0
2.5191325265638937,2.3564945650798115,1
4.208247979552047,3.3629877379264173,1
2.5849472898830728,2.488301772428022,1
2.391837206287719,2.1420105902412585,1
1.0872281001598028,1.4608418022269118,1
1.5353384264326344,1.7475148226356618,1
1.6761630641884238,1.7558239835119642,1
2.4021702801981752,2.1546762794184433,1
2.3819083165262467,2.275261945068764,1
2.0102051590270897,-1.464240025948338,0
2.61328795764791,2.4440477376815934,1
2.110342357633648,2.042882093081155,1
1.4711416429861726,1.5555894766835874,1
3.841456696947364,3.0292948683514695,1
1.892662034177712,-2.2109558494642503,0
3.9428252505039847,-5.503451968861004,0
2.053070886955486,-0.512267976803922,0
1.253208924593536,-0.7929776608579668,0
2.990221978650694,-2.684523857479828,0
1.2537717029412134,1.5752581747128978,1
2.2334397073360743,2.285921280712331,1
2.2509338185814034,-1.958555003441877,0
3.306036407618824,-2.2477993326804024,0
3.7843388038489874,3.1961396506803053,1
1.9963622441989475,-1.300720664242336,0
2.45195599589064,2.2498041447188184,1
2.7243413660702602,2.313935449773186,1
1.531685871850432,-0.9696375567582853,0
2.9763861472847477,-3.8003493946875695,0
2.5279430550267,-1.6589166313748083,0
1.8640168005405924,-2.4304393201556254,0
2.0023071885566828,-3.0018504056857713,0
1.0149041669850796,-1.4722636133656413,0
2.029072969587849,-1.720129415071549,0
2.2234271633307383,2.156533017176824,1
1.6280410161561463,-3.0960522068152923,0
1.9008405013518856,-2.7806373818932837,0
1.2900707232228878,-0.9776409961357708,0
1.459956645668906,-1.9139377973891063,0
0.2614054000744286,0.9061213260956649,1
1.2532719120827012,-0.9386711790528244,0
1.3111424712240782,1.589987637958309,1
2.709506062044342,2.3495640658244272,1
2.787303372754536,-3.5022242642159007,0
2.2280993812837875,-1.6406340506044605,0
1.0890598074137232,-0.564602832780555,0
2.491983341373679,2.2969813675178896,1
1.0793604704854487,-0.8577246729477859,0
1.9563817423318366,-1.0303645097010024,0
1.6958580047341576,1.823583456310127,1
3.0591307712398335,-3.7444032634858035,0
1.5521680045947022,1.7499217129602183,1
-0.033687921539013566,0.8491273122461176,1
1.8378477457263673,-2.1141986623018627,0
2.7184164929472643,2.537359150704392,1
0.7916573842714809,1.2513967689781607,1
2.5567239073409076,2.34313693533356,1
1.7777107875538982,-1.3632681568975293,0
1.903895172283051,1.965145887300857,1
0.9757826255051028,-1.6412259918930878,0
3.3628168519832067,-3.556813269464282,0
1.2983048241290194,1.5025122174132377,1
3.140666449157999,-3.2418293702253886,0
2.0981998061018117,2.0468208157785672,1
2.319323396476425,2.2346333877453097,1
0.5355460696150438,1.110312471696095,1
3.1072834220804273,2.72168310786392,1
1.7763808643316952,-1.5708384695441286,0
0.6153014893977642,-0.6773516751973707,0
2.175450386199276,2.112116269140832,1
2.6449709521739484,2.327525603700574,1
0.6528260423270476,-0.6087318915355928,0
2.2132243633865003,-1.5610852544415093,0
2.5796836192726498,-3.859960301194109,0
2.6167755900509286,-1.67663683994708,0
3.6203282995637216,3.0758249898874865,1
2.825771660068315,-3.152153945293165,0
1.242307402311189,-0.9367257215714189,0
1.2415976918296683,-1.309724385543639,0
1.9722312104718827,2.0401087892442638,1
1.5449808809978616,1.7477484816706028,1
2.943004815625032,-2.3500259522595504,0
2.020061068300331,-2.8317620347901262,0
1.5696079092479203,1.8117122073089031,1
1.6251638827703503,1.7511542559905546,1
0.7671279640653315,-1.7076711468631385,0
2.0994488370797466,1.98062815437684,1
1.967474271661089,1.8474853150032948,1
3.8397486752348984,3.236830746739317,1
1.1565858750337625,-0.43566536405779344,0
1.9937729325372957,-4.189489944805526,0
1.380688154982808,-1.509731628759381,0
1.8690943620159446,1.7953577853058282,1
2.027916782866695,2.082278552247556,1
2.3097111037966602,-3.000415306512126,0
-0.9123679252053067,1.9544192208055775,0
2.965723796487094,-4.578615764039158,0
2.628562418043664,2.5138949852993635,1
2.244617469130883,2.2426008349470585,1
1.8731923617304977,-0.9202784102260946,0
3.3733207698295216,-3.9097991920842667,0
2.5739906528968786,2.307184874972531,1
3.6996824147307157,-2.2491019904372482,0
0.4993355334188394,1.0352207351333345,1
2.1474377326110656,-2.5736630221479597,0
1.223304576006031,1.5193782950969936,1
2.023495832521792,1.9690128016765658,1
3.544720666767988,-4.3705608921948,0
2.735033511177079,-2.660165192514521,1
0.5594782751305118,0.030778457195686837,0
2.0019306325513,1.9648038236165661,1
3.136951201715878,2.779696831411904,1
1.9161696547411848,-2.3849695226068253,0
0.6344702432774272,-0.14271057346572324,0
1.646982614199725,1.7213906983560618,1
0.4486986067010952,0.1197927434620909,0
3.467408458646626,3.009793344067543,1
1.960007598846696,-1.7240016622802696,0
1.8742366475835086,-1.6218512799591291,0
2.0625142851678997,-2.4691968807721714,0
2.4531142438386175,-4.001323293774174,0
0.6748016422608156,1.14353384218752,1
1.8365648370426846,1.9430575177557894,1
0.8214811734791343,1.3400789824404438,1
3.0561014691490787,2.6808453777681103,1
2.1646958083553796,-2.958906481693753,0
0.8117938657413977,0.34201466499427546,0
2.6505450602241103,2.420405578474069,1
2.0005353789921183,1.963717038688706,1
1.8980461462619675,1.9757818506159437,1
2.8024692698697935,2.579100171411392,1
3.8478070610501627,3.130696655516551,1
1.2146712579280945,-1.7921642119069168,0
2.7232720691877583,2.573321688812763,1
1.2991091078709904,-1.154734170032594,0
1.1898674413937038,1.5323667327981796,1
1.2810444869737418,1.4000415736050473,1
2.4206700114417465,2.280451930898029,1
2.546518464506799,2.436027270748566,1
3.7204929674291334,3.0260427225213924,1
2.778136454698844,-1.4156297996050808,0
2.8860946473998386,-3.4774192600883698,0
1.8541028532284405,1.8183158133270267,1
3.3068578256662144,-2.2890820030863805,0
1.5830965803353165,1.896846715574195,1
1.4310329258359995,1.5668824541482484,1
2.0979725840860435,-3.3684477511241937,0
2.4225608359621065,2.2293982791870475,1
1.2091284639838489,1.4680785692928313,1
1.723664314690062,-1.094722720773148,0
0.9360083721069588,0.10831509712571075,0
1.1327613135359171,1.4137865071011588,1
3.4632619173201205,2.9440492312980133,1
1.576582952637919,1.8382412203730405,1
2.005152456530279,1.9216657764844287,1
1.311387735933687,1.5777764810080719,1
2.5689606514384793,-2.2870294295821214,0
3.246545640512963,-2.9201322128435705,0
4.7785597086202305,-5.887584279073824,0
3.019954002965222,2.5972106044579264,1
1.4482569712365527,1.754541569983876,1
1.5285361264497472,1.6351557783272455,1
2.884131840910386,2.7301535511922674,1
3.075749827167897,-3.7943255990654827,0
2.914864753610308,2.560262344143106,1
2.637871698654296,2.456669169397063,1
2.115604279987685,2.0857821459495676,1
2.266971477473532,2.2424374694635927,1
3.696211286043266,3.1722028426442592,1
3.4615433498885473,2.9356734804701285,1
2.3584591479353594,-2.8376802565805472,0
1.5572371904121707,-1.14853685659262,0
3.9450097917451727,3.1013316601307443,1
2.4798833627816235,-2.755084645700405,0
2.5479127165000315,2.2208277693456644,1
2.5299115893650765,2.3388704687459243,1
2.6760807206873474,-3.8309785529145906,0
1.915208980663962,-1.18453543524486,0
2.0453548927556433,-1.642213058135347,0
2.4068489600511267,-2.378083231778664,0
2.6080719744503202,-1.6592003526954606,0
1.906154449387098,1.990224438291911,1
1.995776241855512,1.9954943982321915,1
1.3604491941321162,-1.0486931056472457,0
2.442320925231019,-3.7167345147802253,0
1.3028015662738892,-1.4480788865300318,0
2.2542398001947657,-1.7135752072552521,0
2.1152770112184793,-3.3186459543187725,0
1.6347452396226692,-0.9600490340090313,0
1.9108887336724305,1.8965732268032964,1
1.235871217981365,1.4358443693403653,1
3.8925762566162128,3.077949491444807,1
0.39986494126562855,1.0672736516083439,1
1.787636684073131,-2.3847270466114985,0
2.527127629366107,2.363257254915535,1
0.9456242579591461,1.2594821785331203,1
0.922509679363275,1.2129117277307868,1
3.1080494917201458,-2.058037518055181,0
1.92174907135093,2.006343029497903,1
1.1818741732714502,-1.4945667505400273,0
1.523519934394634,1.7942899439369664,1
2.7049584739300867,2.5019721817909115,1
2.113022682073842,2.0851311198266225,1
1.9702998875434492,1.9695480884405616,1
2.038613450435627,1.9846741876199212,1
1.5370396354711282,-0.3212687695551071,0
1.8094809233146487,-1.0239441416171207,0
2.8102136528705213,-3.1181281112778523,0
1.6530971018828877,1.7804765500064994,1
0.6172394129320675,-1.6082355053865944,0
1.458980088720161,-3.108367361225123,0
3.0426412632564306,2.7435811270065225,1
2.4440806040437866,2.268558855687732,1
1.3020764825090683,1.6562781865963627,1
2.413924479238023,2.2627319903543395,1
1.9859405764257532,-1.458821627813291,0
1.555994657175144,-2.2091590380624204,0
1.5931857419603768,1.8714975712570354,1
4.231886752521746,3.415992365522402,1
2.216421626851395,2.0903131765804592,1
1.8211206644069247,-0.9720944152995312,0
0.620409561388747,0.6177739143187293,0
1.9426836857308638,2.0948873053457566,1
1.3501354974804594,-1.423584957029182,0
3.9227863990497074,-4.576534083994412,0
2.6929046285497846,2.4299287913500285,1
1.4259122305037617,-1.5710466487155874,0
1.5833191569384888,-1.6186619099433206,0
1.9914553194158842,-2.0855508814566592,0
1.283718828018288,1.6633265876895382,1
2.6150069064367525,-1.9261972596907413,0
0.9003183640567785,1.2478528676988527,1
2.2720618031306676,-2.187072370593781,0
2.8745656097597463,-3.272392871021596,0
2.5693267148561514,-2.3608556072993903,0
1.0220427163667924,0.030447691265950372,0
1.2443728158623568,1.525989139626039,1
1.5345580801002066,1.6644967911304536,1
0.3238271445119776,-0.178684000522501,0
1.6733181433873536,1.6332429273080946,1
1.7858986293992574,1.8964409755578395,1
1.8242266103631484,-2.390571283715193,0
1.2754637597631633,1.4416972652933695,1
1.8759057334610911,1.8878911560215461,1
0.1889522130581387,0.01669372266658753,0
1.635230530076654,-2.046348345696831,0
0.6128416583657104,-0.659507703207465,0
1.2024621171763534,1.5016110510878866,1
3.497025383932299,2.9466609408102866,1
1.6477660671226422,1.7536248844362654,1
1.8570851832427575,-2.089994655211708,0
2.776176594664789,-2.981499111756403,0
1.0892984298970962,1.5346391627683378,1
1.8522826534333494,1.9191220436545466,1
1.6587946987555704,-2.136475506181919,0
1.698027255092993,1.871356427817368,1
3.716986837894043,-3.8722071155822038,0
1.1463387542161487,1.444050395755883,1
2.460601523967799,-2.3313597578891825,0
1.4719047817394264,-0.7927803749529441,0
2.1541668170759247,-0.7421259000942151,0
1.5955054677494722,1.739026421272239,1
3.554471781154094,2.8292594772221715,1
1.682728917600694,1.7546558844500497,1
1.6765956133714324,-0.6453017624293522,0
-0.40121990828596577,0.4530836803990621,1
3.0319167569285956,-3.9588995776515086,0
1.8630422186343736,-2.637346858816628,0
2.8735498415271814,2.4472556558446588,1
2.306402028942644,-3.384365750302125,0
0.20171171653419973,0.7730394340992954,1
1.3465860416056856,-0.4251434778241685,0
2.2471501806824037,-2.5451061366126027,0
2.658410095271365,-2.845371777394939,0
2.5120683041512937,-3.2488524529547096,0
1.4518963299859227,-1.1759306788029726,0
3.0344242789933418,-3.165298717879149,0
1.534228570751464,-1.5894001895932086,0
2.2185445819176843,-2.1745725266840115,0
2.701641062524057,2.491803968928399,1
2.475052586628584,-1.818080109427389,0
1.4896194392556428,-0.9870456101344562,0
3.1921804275474357,2.689171514472635,1
1.026874915036215,-1.2583643240255806,0
1.6782144194573618,-2.5336434269843915,0
1.112335485308163,-1.4291704617147545,0
0.509339607035989,-0.3544502010251669,0
1.4072155010918417,-1.536216043935966,0
0.44813456236125426,1.0445142017336775,1
1.9645439831007152,1.992943380699335,1
1.4790739997437257,1.8558797918228491,1
1.4050620463286276,1.6046421051944733,1
1.1067952227439302,1.3705886115885906,1
2.767547599258494,-5.934779633069667,0
2.1856841864889804,2.055092401582183,1
3.596211217613323,2.9810039259804726,1
1.1298588630447366,1.441065379860623,1
2.4511780345686027,-3.1098989398741126,0
2.2913009537963065,-2.9440235984033927,0
2.1937137712771633,-1.7052664350046896,0
3.3452419649139937,-4.219033297160898,0
2.01574572493267,1.9926655784160046,1
0.5287044402396095,1.004389362908662,1
3.6448783854820643,3.0042660621341826,1
1.418046851562317,-0.40795859981772,0
3.046836005286697,-2.5527649865473028,0
2.4495798250179566,2.2246408104023283,1
3.0487617948182706,2.6326655145569107,1
1.306208873246673,-1.0637928509946657,0
1.7648523970692656,1.825402914680163,1
1.5666225880308708,-1.3847351899147635,0
1.685438001841698,-2.515703062976613,0
0.8575172555694375,-0.932117478503832,0
0.24861576642275707,-0.2698640820194598,0
0.10363783929980075,0.46083106337943125,0
3.4411284228921715,-4.1671159192724545,0
2.0213700782544053,-1.3988445133880627,0
2.1089418595957037,2.2159825547835847,1
3.8436781986291897,-3.327186381612445,0
2.17184504577847,-1.775241271677413,0
3.058358840035381,2.7545316907556296,1
1.580216351122468,-1.9636230596736173,0
2.1313944301666,-3.3146305461134498,0
1.6811816830785318,-2.34907492482493,0
0.7304536781016908,-0.2971191004371958,0
-0.12049844612466565,0.716181040682113,1
1.3869786895054976,1.584204625383373,1
2.369575208363823,-3.1844812240534432,0
2.177111471876687,2.0093810001735317,1
2.563632097102302,2.334075469556412,1
3.0253217332165323,2.7255077540363195,1
1.4869783607609843,1.6006689434449501,1
0.6506473473334637,0.030142124252150015,0
2.43179011395777,2.3454671736032005,1
1.569916346193582,0.32032962081408645,0
1.2304976001911885,-0.7214201173029038,0
1.9609112329757916,-2.233460744819345,0
2.2298756370217134,2.072054222919477,1
1.0568222868198656,-0.872243401803082,0
1.464206641925773,-0.5694790833056926,0
0.7910040026656027,-1.8053248733657004,0
2.7023693544670135,-3.247012170084793,0
3.1388104280666775,-2.0636098024898524,0
2.5287093973730714,-2.8190325539919856,0
1.6840607429321204,1.7619546311054062,1
3.4393071732230034,2.976460746753259,1
3.067533736981563,2.6968222233399457,1
3.936695106330549,-4.91324290176804,0
2.370524965525132,2.2682582519744083,1
1.8334543882007814,1.9989200430859841,1
3.121844754187227,2.6264259901692015,1
2.0203633268406542,-0.4396922233466747,0
2.598378656362553,-3.254138797287322,0
1.1295640012537316,1.4755864364250928,1
1.915895724236547,-0.30498813925582624,0
1.8404883464070916,1.8604144806552485,1
0.9172589022936033,-1.3780018894746429,0
2.820882914172337,-3.976465663914916,0
0.9252046658521187,-0.5757967466165146,0
1.5959943612663052,1.733583687543431,1
1.9117889479769032,2.04310874123315,1
1.9670656435997456,-1.094498084296382,0
1.3555824946010508,-1.1356806384113973,0
2.16980612894314,2.0997854571207935,1
1.6082202693182461,-1.766648333787244,0
1.2148399618660053,-1.7107744737072492,0
1.5182026695644824,1.7036582466368615,1
1.3771963869914647,1.6109114682176788,1
1.4320813174942502,-1.938842278027144,0
3.573674040640218,-4.016813325860907,0
0.6918206463824468,1.3589284562765291,1
1.6673123303861779,1.9472584015900292,1
3.0658066874213885,-2.6668699389771358,0
2.196543809723551,-2.2212195609568415,0
1.4910588061712888,1.6859485631585347,1
1.206402927031704,1.5059884770996015,1
2.3056228925030733,2.1543472697748403,1
3.26300545632584,2.8387642801945203,1
3.2600204157752852,-3.1707518481863897,0
1.94123950206852,-0.7866060914035311,0
1.1816590021184443,-1.5281991516351963,0
1.6465398549882342,1.8115551278772124,1
1.441402033842671,1.7509418106637427,1
2.6399948068401877,2.4285797327106096,1
2.384738269409516,2.1713593343251096,1
0.6274758225469954,1.1024327684348372,1
2.1337772636905568,-2.6241633840618093,0
1.9382934266200107,-2.258067253532266,0
2.3984781674729994,2.1737421737914824,1
0.6974332403761614,1.1420160233574967,1
1.7817378801089643,1.7908804081955179,1
2.253246800411885,2.1154484190652267,1
2.153722453015625,-2.69965330695789,0
2.596394148314042,-3.1477264030703043,0
2.7611635490329003,-3.3256953612672007,0
1.220177676955394,1.4538451599995286,1
-0.13798361167454276,0.6824103394364716,1
2.170345766419112,2.0915730435169606,1
1.217900658678365,-0.6762350742059111,0
1.493046024970531,-2.143849326994154,0
2.477551917405094,2.28540859056336,1
3.3168127745022615,-3.4738428959605643,0
2.313691998128409,-1.8817160533061736,0
2.5918482629238926,-3.552358082191704,0
3.666882507338671,-4.1724907739423,0
2.248790863123827,2.20153878385879,1
2.4283536879676864,2.179453589962634,1
2.2847237739217845,2.1823236751325465,1
1.985085926981801,-1.7945868834024283,0
2.7928165431557415,2.5594184895177245,1
3.701669507683218,3.1360682607791555,1
1.8129453360989902,1.9278152827468398,1
2.036170097001334,1.9857326676817588,1
2.059851479537055,2.0210120505425357,1
2.7040203410335755,2.4906155165709265,1
1.1963582433011033,1.3964489861575653,1
1.2750404168430354,1.5114957541579386,1
3.015617721991549,-3.0988534450777956,0
2.2422021072000606,-1.5012531271284186,0
0.48633496364334405,1.0784489711226302,1
2.3323677578130573,-2.330506783113993,0
2.782969186054418,2.5278140144752617,1
3.278945888127901,2.8378442831058837,1
2.4655116875777656,-1.1978215196440354,0
2.0512461787255547,-1.8136203468141405,0
2.124091039060355,-1.6486558448184532,0
2.7580498195295737,2.574232748709855,1
1.142335850295459,-1.3327353986443957,0
1.2107777208819634,1.6086182154319035,1
2.2452028839008715,2.2305968414787407,1
1.8527053744946225,1.9672585023844396,1
